Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,111.2699966430664,111.6500015258789,109.4000015258789,110.37999725341797,85.9142837524414,2662900
2015-01-05,109.98999786376953,109.98999786376953,107.95999908447266,108.16999816894531,84.19412994384766,3519600
2015-01-06,108.16999816894531,108.87000274658203,106.5199966430664,107.45999908447266,83.64149475097656,3808900
2015-01-07,108.26000213623047,108.7699966430664,107.58999633789062,108.45999908447266,84.41983795166016,1949500
2015-01-08,109.29000091552734,110.62999725341797,109.29000091552734,110.41000366210938,85.93765258789062,2876100
2015-01-09,110.43000030517578,110.6500015258789,109.12000274658203,109.5999984741211,85.3071517944336,2060200
2015-01-12,109.91999816894531,110.5999984741211,109.0999984741211,109.63999938964844,85.33830261230469,2198200
2015-01-13,110.48999786376953,111.87000274658203,109.43000030517578,110.11000061035156,85.7041244506836,3233600
2015-01-14,109.0199966430664,109.68000030517578,108.44000244140625,109.37000274658203,85.12815856933594,2981000
2015-01-15,109.8499984741211,110.36000061035156,109.04000091552734,109.29000091552734,85.06587982177734,2847300
2015-01-16,109.30000305175781,110.33999633789062,108.45999908447266,110.30000305175781,85.85200500488281,4495200
2015-01-20,110.87000274658203,111.62000274658203,109.83999633789062,111.30999755859375,86.63813781738281,4124800
2015-01-21,111.12000274658203,112.31999969482422,110.79000091552734,111.68000030517578,86.9261474609375,2144300
2015-01-22,112.45999908447266,114.4000015258789,111.9000015258789,114.25,88.92650604248047,3008100
2015-01-23,103.69999694824219,104.9800033569336,102.69999694824219,102.93000030517578,80.11557006835938,19275400
2015-01-26,101.69999694824219,102.5,99.5999984741211,102.3499984741211,79.66413879394531,10903700
2015-01-27,100.55999755859375,101.94000244140625,100.55999755859375,100.8499984741211,78.49663543701172,4766300
2015-01-28,101.16000366210938,101.91000366210938,99.19999694824219,99.30000305175781,77.2901840209961,5481400
2015-01-29,99.26000213623047,100.69999694824219,98.29000091552734,100.41999816894531,78.16194152832031,4648300
2015-01-30,99.54000091552734,101.2699966430664,98.80999755859375,98.83999633789062,76.93213653564453,5916300
2015-02-02,99.0,100.26000213623047,98.33999633789062,100.12999725341797,77.93620300292969,3811800
2015-02-03,100.88999938964844,101.63999938964844,99.23999786376953,100.56999969482422,78.27867889404297,5581600
2015-02-04,100.06999969482422,101.26000213623047,99.83999633789062,100.52999877929688,78.24754333496094,4278600
2015-02-05,100.98999786376953,102.23999786376953,100.69999694824219,101.45999908447266,78.97139739990234,4026400
2015-02-06,101.12999725341797,101.55999755859375,100.31999969482422,100.66999816894531,78.35649108886719,2965400
2015-02-09,100.31999969482422,100.9800033569336,99.87000274658203,100.45999908447266,78.19306182861328,2626200
2015-02-10,100.83999633789062,101.30999755859375,100.1500015258789,101.08000183105469,78.67564392089844,2750900
2015-02-11,101.0999984741211,101.7699966430664,100.5199966430664,100.91000366210938,78.5433120727539,2826100
2015-02-12,100.87000274658203,101.68000030517578,100.55999755859375,101.41000366210938,78.93247985839844,2981600
2015-02-13,101.16999816894531,101.97000122070312,101.0999984741211,101.79000091552734,79.22825622558594,2106000
2015-02-17,101.9000015258789,102.81999969482422,101.66000366210938,102.51000213623047,79.78865051269531,3814800
2015-02-18,102.51000213623047,102.80000305175781,102.05000305175781,102.62000274658203,79.87430572509766,2348400
2015-02-19,102.05999755859375,102.45999908447266,101.63999938964844,101.69999694824219,79.725341796875,2435200
2015-02-20,101.48999786376953,102.05000305175781,100.94999694824219,101.95999908447266,79.92916870117188,3411700
2015-02-23,102.08999633789062,102.08999633789062,101.44999694824219,101.7699966430664,79.78022003173828,1728100
2015-02-24,101.75,102.41999816894531,101.63999938964844,102.31999969482422,80.21138000488281,2715800
2015-02-25,102.44999694824219,102.58000183105469,101.75,101.95999908447266,79.92916870117188,2215100
2015-02-26,101.68000030517578,102.18000030517578,101.5,101.86000061035156,79.85077667236328,2125500
2015-02-27,101.80999755859375,102.44000244140625,101.69999694824219,101.7300033569336,79.7488784790039,2130900
2015-03-02,101.7300033569336,102.37000274658203,101.4800033569336,101.93000030517578,79.90562438964844,2315600
2015-03-03,101.37999725341797,101.91000366210938,101.19000244140625,101.5,79.5685806274414,2767400
2015-03-04,101.0,101.3499984741211,100.30000305175781,100.41999816894531,78.7219009399414,4511700
2015-03-05,100.66999816894531,100.94999694824219,100.31999969482422,100.72000122070312,78.95709991455078,2589300
2015-03-06,100.37999725341797,101.22000122070312,100.16999816894531,100.62000274658203,78.87871551513672,3008500
2015-03-09,100.77999877929688,101.45999908447266,100.5,100.55000305175781,78.8238296508789,3602000
2015-03-10,100.0,100.41999816894531,99.45999908447266,99.47000122070312,77.97718048095703,3579600
2015-03-11,99.51000213623047,99.93000030517578,98.69999694824219,98.72000122070312,77.38924407958984,3079300
2015-03-12,99.26000213623047,99.75,99.06999969482422,99.66999816894531,78.13396453857422,1951700
2015-03-13,99.45999908447266,99.7300033569336,97.8499984741211,98.52999877929688,77.24031066894531,3449500
2015-03-16,98.70999908447266,100.4000015258789,98.62000274658203,100.26000213623047,78.59649658203125,2714200
2015-03-17,99.7699966430664,100.19999694824219,99.55999755859375,99.5999984741211,78.0791015625,1987000
2015-03-18,98.91000366210938,100.56999969482422,98.4000015258789,100.26000213623047,78.59649658203125,3016000
2015-03-19,100.08999633789062,100.58999633789062,99.87999725341797,99.91000366210938,78.32211303710938,2128400
2015-03-20,100.29000091552734,100.69000244140625,99.95999908447266,100.25,78.5886459350586,4137400
2015-03-23,100.16999816894531,100.47000122070312,99.87999725341797,99.87999725341797,78.29862213134766,2670900
2015-03-24,99.73999786376953,100.08000183105469,99.0999984741211,99.26000213623047,77.81258392333984,2656000
2015-03-25,99.3499984741211,99.52999877929688,97.38999938964844,97.45999908447266,76.4014892578125,3483600
2015-03-26,97.16999816894531,97.19000244140625,96.4000015258789,96.63999938964844,75.7586898803711,3278700
2015-03-27,96.73999786376953,96.87999725341797,96.31999969482422,96.58999633789062,75.719482421875,2506900
2015-03-30,97.08000183105469,97.72000122070312,96.95999908447266,97.2699966430664,76.2525405883789,2488000
2015-03-31,97.08999633789062,97.51000213623047,96.77999877929688,96.94000244140625,75.99385070800781,2718100
2015-04-01,96.48999786376953,97.01000213623047,95.66999816894531,96.54000091552734,75.68029022216797,3394700
2015-04-02,97.0,97.0,96.2300033569336,96.47000122070312,75.62540435791016,3010600
2015-04-06,96.0,97.11000061035156,95.81999969482422,96.83999633789062,75.91547393798828,2513600
2015-04-07,97.30000305175781,97.9000015258789,96.55999755859375,96.68000030517578,75.79002380371094,2518300
2015-04-08,96.6500015258789,96.76000213623047,96.0199966430664,96.66999816894531,75.7822036743164,2992000
2015-04-09,96.41999816894531,96.95999908447266,95.91999816894531,96.69999694824219,75.80569458007812,3378400
2015-04-10,96.80000305175781,97.12000274658203,96.41999816894531,96.79000091552734,75.87625885009766,3173700
2015-04-13,96.4800033569336,97.13999938964844,96.12999725341797,96.1500015258789,75.37454986572266,3192000
2015-04-14,96.0999984741211,96.80000305175781,95.80000305175781,96.55000305175781,75.6881103515625,3221200
2015-04-15,96.66000366210938,96.91999816894531,96.19999694824219,96.62000274658203,75.74301147460938,2705000
2015-04-16,96.29000091552734,96.73999786376953,96.08000183105469,96.13999938964844,75.3667221069336,2520800
2015-04-17,95.51000213623047,95.86000061035156,94.87999725341797,95.37999725341797,74.77093505859375,3699300
