Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,192.10000610351562,194.47999572753906,191.0399932861328,193.30999755859375,154.88339233398438,902100
2015-01-05,192.89999389648438,194.5,188.60000610351562,189.2899932861328,151.66249084472656,1506200
2015-01-06,189.6199951171875,190.99000549316406,186.8000030517578,188.39999389648438,150.94935607910156,1205800
2015-01-07,189.32000732421875,191.02000427246094,189.22000122070312,190.8300018310547,152.8963623046875,941900
2015-01-08,190.89999389648438,196.8800048828125,190.89999389648438,195.1300048828125,156.34156799316406,1950900
2015-01-09,195.08999633789062,197.07000732421875,194.82000732421875,195.02000427246094,156.25344848632812,1439500
2015-01-12,195.50999450683594,196.22999572753906,193.7100067138672,194.47000122070312,155.8127899169922,896400
2015-01-13,196.13999938964844,198.44000244140625,192.67999267578125,194.35000610351562,155.7166290283203,1095000
2015-01-14,194.14999389648438,194.24000549316406,191.6300048828125,193.22999572753906,154.8192901611328,1101100
2015-01-15,194.16000366210938,194.72999572753906,191.85000610351562,192.3699951171875,154.1301727294922,896600
2015-01-16,191.8800048828125,194.77000427246094,191.8800048828125,194.7100067138672,156.00506591796875,1085600
2015-01-20,196.6300048828125,196.99000549316406,193.00999450683594,195.75,156.83836364746094,857800
2015-01-21,195.0,196.75,194.11000061035156,195.5,156.6380615234375,966600
2015-01-22,197.0,198.55999755859375,195.27999877929688,198.08999633789062,158.7131805419922,1307900
2015-01-23,197.99000549316406,198.8800048828125,196.9499969482422,197.44000244140625,158.19241333007812,1313000
2015-01-26,196.25,196.9199981689453,193.02999877929688,195.67999267578125,156.78225708007812,1338900
2015-01-27,193.0,193.49000549316406,190.32000732421875,190.5500030517578,152.67202758789062,1942700
2015-01-28,191.83999633789062,194.8000030517578,189.0,189.25,151.6304168701172,1570400
2015-01-29,189.25999450683594,192.52999877929688,187.10000610351562,192.5,154.23434448242188,2017000
2015-01-30,189.77000427246094,190.9600067138672,188.27999877929688,188.3699951171875,150.9253692626953,2287900
2015-02-02,188.41000366210938,189.75999450683594,186.00999450683594,189.3300018310547,151.69451904296875,1554000
2015-02-03,190.3800048828125,192.3000030517578,189.58999633789062,192.0,153.83377075195312,1618200
2015-02-04,191.33999633789062,193.52999877929688,190.6199951171875,192.27999877929688,154.05810546875,1230900
2015-02-05,193.0800018310547,194.47000122070312,191.5800018310547,194.05999755859375,155.4842529296875,1063200
2015-02-06,194.2899932861328,196.9499969482422,192.89999389648438,195.24000549316406,156.42970275878906,1127100
2015-02-09,194.35000610351562,194.99000549316406,192.6999969482422,193.02000427246094,154.65103149414062,1208300
2015-02-10,195.10000610351562,195.97999572753906,193.8800048828125,195.6699981689453,156.77426147460938,1280600
2015-02-11,195.1699981689453,197.17999267578125,195.0,196.30999755859375,157.2869873046875,1439300
2015-02-12,196.7100067138672,198.22999572753906,196.38999938964844,197.47999572753906,158.22442626953125,1217900
2015-02-13,197.2899932861328,198.38999938964844,196.19000244140625,196.9499969482422,157.79978942871094,1253900
