,Date,Daily Return
0,2016-01-04,-0.00492897287986388
1,2016-01-05,0.007116271603993529
2,2016-01-06,0.010151343822213658
3,2016-01-07,0.004444032543992406
4,2016-01-08,0.0017166458041607616
5,2016-01-11,-0.0057814663572541645
6,2016-01-12,0.004347683133669694
7,2016-01-13,0.0010165781930450814
8,2016-01-14,0.0031714774017823884
9,2016-01-15,0.006400687041276595
10,2016-01-19,0.007192701966162737
11,2016-01-20,0.0029238473440474553
12,2016-01-21,0.0003948932592671523
13,2016-01-22,0.00438512398028496
14,2016-01-25,0.005999053603945013
15,2016-01-26,-0.004967477628660942
16,2016-01-27,-0.006108044442796323
17,2016-01-28,0.0051244799787460524
18,2016-01-29,0.0028527960470314437
19,2016-02-01,0.0018334216351589393
20,2016-02-02,0.0038862587792652626
21,2016-02-03,-0.0042461086429786046
22,2016-02-04,-0.01241406722473845
23,2016-02-05,-0.010797267867510708
24,2016-02-08,-0.0009207682239780123
25,2016-02-09,0.0011060938713372424
26,2016-02-10,0.008198115638252464
27,2016-02-11,0.0032045731921155835
28,2016-02-12,-0.0023447152061373258
29,2016-02-16,0.0030546892085211
30,2016-02-17,0.0009759730983493397
31,2016-02-18,0.0004547085654023308
32,2016-02-19,0.003150378764858563
33,2016-02-22,-0.002105977056206988
34,2016-02-23,0.004173830799103908
35,2016-02-24,-0.0011714863099984091
36,2016-02-25,0.00451457762659021
37,2016-02-26,-0.002762841933986848
38,2016-02-29,0.002325540202990567
39,2016-03-01,-0.0014383202199565637
40,2016-03-02,-0.0019950552684903644
41,2016-03-03,-0.00506367971368546
42,2016-03-04,-0.003853918947143614
43,2016-03-07,-0.006483325546586828
44,2016-03-08,0.0068148137045275555
45,2016-03-09,-0.003115319274189887
46,2016-03-10,-0.0005701215464434528
47,2016-03-11,0.002009561374050217
48,2016-03-14,0.0035345061374841666
49,2016-03-15,0.0017487804623133262
50,2016-03-16,-0.0005651095215938047
51,2016-03-17,-0.007149454662332761
52,2016-03-18,-0.005205777212888263
53,2016-03-21,0.0038246219957649647
54,2016-03-22,0.0038812540753791593
55,2016-03-23,-0.0013573234011876544
56,2016-03-24,0.0007766009986277362
57,2016-03-28,0.0008390742528811778
58,2016-03-29,0.0033791480855726802
59,2016-03-30,-0.0016752961573248733
60,2016-03-31,0.0005117872646217214
61,2016-04-01,0.005687209240720059
62,2016-04-04,0.0026573709692032104
63,2016-04-05,-0.0005490360739479955
64,2016-04-06,0.0032464612309302766
65,2016-04-07,0.0020796933338995964
66,2016-04-08,-0.003798597936695558
67,2016-04-11,-0.002395158773685957
68,2016-04-12,-0.006384320654998821
69,2016-04-13,-0.004599359236006513
70,2016-04-14,-0.0016324756900827964
71,2016-04-15,0.004266319956527392
72,2016-04-18,0.002881102461850227
73,2016-04-19,-0.006249568984962246
74,2016-04-20,-0.0024300990275254114
75,2016-04-21,-0.0007536494624951705
76,2016-04-22,-0.003341116462420613
77,2016-04-25,0.003995824835370437
78,2016-04-26,-0.004332425282137832
79,2016-04-27,-0.0043098072898227644
80,2016-04-28,0.001481536626142743
81,2016-04-29,0.001672742019570051
82,2016-05-02,0.0005138168390861735
83,2016-05-03,0.0036984486227604092
84,2016-05-04,0.006458680552118484
85,2016-05-05,0.003879648799544616
86,2016-05-06,-0.001238642982769844
87,2016-05-09,0.008592912957233346
88,2016-05-10,-0.0030268750039819763
89,2016-05-11,-0.0037434812040591067
90,2016-05-12,0.0028692214546221567
91,2016-05-13,0.004827671437889935
92,2016-05-16,-0.0007782761827690835
93,2016-05-17,-0.004317021920357469
94,2016-05-18,-0.004746450682206216
95,2016-05-19,0.0058037465084355205
96,2016-05-20,-0.0007156171161006532
97,2016-05-23,-0.00025362956806377344
98,2016-05-24,0.0014840681970766491
99,2016-05-25,-0.006427027155502346
100,2016-05-26,0.0007864876508006714
101,2016-05-27,0.0006517042926539094
102,2016-05-31,-0.0006929331460418577
103,2016-06-01,-0.0009385787381287484
104,2016-06-02,0.0026080295505943323
105,2016-06-03,0.000496586599508481
106,2016-06-06,-0.004079412476686201
107,2016-06-07,-0.001403256134832354
108,2016-06-08,-0.0033505363087965928
109,2016-06-09,0.0012803031319045925
110,2016-06-10,0.0038438559831102774
111,2016-06-13,0.002706875346541177
112,2016-06-14,0.0036582433325167093
113,2016-06-15,0.0011662153250569462
114,2016-06-16,-0.00024751027814101087
115,2016-06-17,-0.002502497742868137
116,2016-06-20,-0.0017048524000145338
117,2016-06-21,0.0009119773769786845
118,2016-06-22,0.0009101530660707514
119,2016-06-23,-0.004832577467418487
120,2016-06-24,0.011935123013147066
121,2016-06-27,0.008398683094445797
122,2016-06-28,-0.002459396995987695
123,2016-06-29,0.0012056268646702625
124,2016-06-30,-0.004162815895874028
125,2016-07-01,0.0014803420984777216
126,2016-07-05,0.006786511336358842
127,2016-07-06,-0.002544800005064474
128,2016-07-07,-0.0013659030099165302
129,2016-07-08,-0.004622755722482991
130,2016-07-11,-0.0008574742885483767
131,2016-07-12,-0.002979571989331942
132,2016-07-13,-0.001749406552575183
133,2016-07-14,-0.003325678153391881
134,2016-07-15,-0.0026019103731302114
135,2016-07-18,-0.0028352233647188645
136,2016-07-19,0.0011301905944793357
137,2016-07-20,0.0014025742582346181
138,2016-07-21,0.0035276588069541644
139,2016-07-22,-0.0038237356569868373
140,2016-07-25,0.0007084324466035742
141,2016-07-26,-0.011024140421120081
142,2016-07-27,-0.0004645857325787707
143,2016-07-28,0.0002792839374749334
144,2016-07-29,0.001710052897477532
145,2016-08-01,0.0029173371650259125
