,Date,Daily Return
147,2016-08-03,-0.006598327321305647
148,2016-08-04,0.0015333249180487477
149,2016-08-05,-0.005647310725703959
150,2016-08-08,-0.0039781001908953065
151,2016-08-09,0.0009252576601098673
152,2016-08-10,0.003286480491937946
153,2016-08-11,-0.000499863578046349
154,2016-08-12,0.004679668169776579
155,2016-08-15,-0.008095931847434451
156,2016-08-16,-0.0023591176171041304
157,2016-08-17,-0.0035449636430838474
158,2016-08-18,0.0018613503872252552
159,2016-08-19,0.0010526339612265067
160,2016-08-22,0.0017720105276425226
161,2016-08-23,-0.0006918457386054426
162,2016-08-24,-0.0002244577143133802
163,2016-08-25,-0.0013981568025839798
164,2016-08-26,-0.0004008176047247854
165,2016-08-29,-0.0035984597863184735
166,2016-08-30,-0.003378857474576466
